"rhoZ","Var_eps","BIAS_theta1","BIAS_theta2","BIAS_theta3","BIAS_theta4","BIAS_ATT","SD_theta1","SD_theta2","SD_theta3","SD_theta4","SD_ATT","MSE_theta1","MSE_theta2","MSE_theta3","MSE_theta4","MSE_ATT","Method"
"0.3","0.2","-0.0303646265282556","0.0136672488949937","-0.00661420065931406","-0.00457082113081585","0.0546082182820697","0.110065398851681","0.0902174462454094","0.0780210655849796","0.068902530494079","0.902800317371107","0.0130242881765557","0.008317842111794","0.00612494703870234","0.00476370355558891","0.817215422136267","BCEB"
"0.3","0.25","-0.0266933473627871","0.0113053788732642","-0.00295186487360577","-0.00455637668836638","0.0428876589915816","0.118146163185173","0.0892629277180151","0.0766586811376151","0.067646248599092","1.10571577920122","0.0146570921529327","0.00808771398599484","0.00587939034659681","0.00459219950310691","1.22322412828397","BCEB"
"0.3","0.3","-0.0282674310732793","0.0188246209242261","-0.00707871171711627","-0.00284891197275025","0.00892489437605271","0.1225845840667","0.0989020669000714","0.081370276890918","0.0693387476447274","1.18963000412148","0.0158110009300376","0.0101262035712099","0.00666460899891739","0.00481117036244273","1.41388398089898","BCEB"
"0.3","0.35","-0.0344315851692183","0.0169581747457447","-0.00767697641557746","0.000466352045237844","-0.0437609138746851","0.129055812341479","0.0985342340414026","0.0840780802476271","0.0717184101712006","1.29012732748389","0.0178242813536851","0.00998686597355498","0.00712099042143363","0.00513860431135718","1.66467911018276","BCEB"
"0.3","0.4","-0.0333050290420798","0.0193535506569366","-0.00599824935713106","0.000555921788121208","-0.0467308621662248","0.136054320470655","0.105249536802551","0.0853127516137628","0.0714181370535343","1.4594268437388","0.0196014923001067","0.0114409474551849","0.007306966317674","0.00509575879893172","2.12998055899198","BCEB"
"0.3","0.45","-0.0280032606610749","0.021072088505675","-0.0107431508664389","-0.00333145264807352","-0.0520181936988209","0.134009544290901","0.108359770255774","0.0859118967287004","0.0745675653181269","1.53123691577718","0.0187247820107461","0.0121741308840652","0.00748888843606242","0.00556586005242201","2.34504769822226","BCEB"
"0.3","0.5","-0.0452280991561833","0.019552290000179","-0.0037646982953049","-0.000447609264705356","-0.0258146141495388","0.143971823521444","0.113691789895947","0.0853806549361273","0.0756142547163839","1.64005492811904","0.0227527390354032","0.0132951893109056","0.00729673933433939","0.00571199835485173","2.687756781384","BCEB"
"0.3","0","-0.0196323480575047","0.00816430375625343","-0.00315569518235109","-0.00152130229236731","-0.00339466671817412","0.0881546189420078","0.070890172195117","0.0686038391858318","0.0626847737458575","0.118613489661904","0.00814889469422079","0.00508704695316386","0.00471173867636834","0.00392776583937454","0.0140666145319723","HL"
"0.3","0.05","-0.0195493184246187","0.0127695387050198","-0.00265667634077016","-0.00254694945216437","0.0307375530300913","0.0954569006301783","0.0750359770386518","0.0717913034142313","0.0616367014288699","0.345071425389214","0.00948508370890895","0.00578782857103394","0.00515589518384792","0.0038017708315805","0.119900011497801","HL"
"0.3","0.1","-0.0206404956169479","0.00973763216806411","-0.00740184530472265","-0.00235749484250419","0.013052239197906","0.0950243441294827","0.0746876889021339","0.0736552526288933","0.0630571882017782","0.463078167320586","0.00944662641057436","0.00566749410290891","0.00547445845750131","0.003977790556863","0.214397308608023","HL"
"0.3","0.15","-0.0210797671311591","0.0120737541359748","-0.00363340436565496","-0.00231367547592674","0.063225637747875","0.102577575199396","0.0803425825430736","0.0748341364218701","0.0662168274715784","0.597794498895447","0.0109559933571579","0.00659425117805687","0.00560774945331742","0.00438563666636828","0.360998385915375","HL"
"0.3","0.2","-0.0279209902076547","0.0140184241979411","-0.00676404612541204","-0.0043822227708311","0.0592454624475725","0.103364604977503","0.0845374258588932","0.0765381800647199","0.067657387457602","0.678786547126921","0.0114531390147691","0.00733594601147043","0.00589798723459857","0.00459214843192368","0.463800450204554","HL"
"0.3","0.25","-0.0261916016927854","0.0126039074402774","-0.00395710333118454","-0.00482652894532996","0.0588515229015627","0.111031183197643","0.0832081271186998","0.0738209737520669","0.0652732076588447","0.818225713955668","0.0130015957178598","0.00707552730894619","0.00545974529631132","0.00427962642809669","0.672287327407117","HL"
"0.3","0.3","-0.0278057983432529","0.0172464242560885","-0.00721939961522733","-0.00348220334125646","0.10013092894202","0.113473887825468","0.0902704443852023","0.0770658860224436","0.0671851496128563","0.911465835118269","0.0136366093165142","0.00843804352599339","0.00598533136844019","0.00452145622428324","0.839965401550048","HL"
"0.3","0.35","-0.0388825625708964","0.018599923089179","-0.00747858597781609","-0.00035015358629932","0.145777814753922","0.123634624714835","0.0926523516677089","0.0814968145642336","0.0706176325790976","1.01179168875444","0.0167820885800294","0.00892183095021062","0.00669101830156055","0.00498198578857935","1.04394987028556","HL"
"0.3","0.4","-0.0380828484505646","0.0218533655406969","-0.00705040609500129","2.37079991876332e-05","0.149167901214694","0.130789611694562","0.0987656149769636","0.0822782170113125","0.0700549061643237","1.1516565115461","0.0185391028277502","0.0102224518761203","0.00681263673918903","0.00490277783728126","1.34723614297838","HL"
"0.3","0.45","-0.0389132361506273","0.0249831846752209","-0.0114967327420884","-0.00390980557758186","0.160872589835662","0.13518824278832","0.10257217855447","0.0820672990987777","0.0748325181901167","1.27367337962509","0.0197718067807649","0.0111346797465295","0.00686047466174652","0.00560958684703868","1.64650000038031","HL"
"0.3","0.5","-0.0624347152297302","0.0268495013784336","-0.00347882346896111","-0.00278849520358196","0.334782450438667","0.25178481026377","0.130853135573017","0.0916402298901738","0.0785264505127692","2.08534798318972","0.0672300341539347","0.0178262475052383","0.0084016022886843","0.00616798796753225","4.45638935934106","HL"
"0.3","0","-0.0196323480539089","0.0081643037473712","-0.00315569518998438","-0.00152130228919704","-0.00339466648458497","0.0881546189417652","0.0708901721937809","0.068603839166848","0.0626847737461068","0.118613489561479","0.00814889469403687","0.00508704695282957","0.00471173867381441","0.00392776583939612","0.0140666145065866","HW"
"0.3","0.05","-0.0195338876133855","0.0128706886333025","-0.00268307413955932","-0.00254524034565945","0.0290547543789561","0.0955961499413353","0.0750684537222112","0.0718070507448506","0.061643335851949","0.344393629100346","0.00951105802501503","0.00579529209739495","0.00515829517097524","0.0038025792025184","0.119332543545163","HW"
"0.3","0.1","-0.0205056765039613","0.00956334671898573","-0.00732639158234255","-0.00234564759859676","0.0125659870726658","0.094937031999398","0.0745989085485435","0.073698300324547","0.0630672899193955","0.459442933474328","0.00942450977369498","0.00565088975994486","0.00547968404487422","0.00397900763737611","0.211034625341487","HW"
"0.3","0.15","-0.0211448380306964","0.0117182965625726","-0.00346948397066937","-0.00226330204003106","0.071486898277886","0.1015528398653","0.0803499893270733","0.0747419660706718","0.0661088632185274","0.595843028706956","0.0107497704807669","0.00658698313840433","0.00559281244964008","0.00437113395037432","0.359784262569213","HW"
"0.3","0.2","-0.0266325493658073","0.0131803110484474","-0.00659719394578689","-0.00431475991617997","0.047568532326121","0.102031318369453","0.0831257307442728","0.0763448894397462","0.067600598007381","0.671985345731409","0.0111092722240026","0.0070766978239914","0.00586623656938183","0.00458388816323884","0.453375505840545","HW"
"0.3","0.25","-0.0230633920936947","0.0108981546729833","-0.00389756703391675","-0.00479101678515978","0.0294782029541061","0.106475250044843","0.0814692168601006","0.0732981513393558","0.0649412837604404","0.805246055780685","0.0118575619481072","0.00674936583777857","0.00538243739956122","0.00423610680795327","0.648641753589403","HW"
"0.3","0.3","-0.0260008226699735","0.016745600190112","-0.00707047853292503","-0.00315850964134437","0.0865195593258186","0.108242934026824","0.0895136684130539","0.0773337972521711","0.0671648464575481","0.90746692356392","0.012380859013484","0.00828509926165648","0.00602452734792702","0.00451658166622082","0.830158355291137","HW"
"0.3","0.35","-0.0371880570676346","0.0169458353702038","-0.00695929740590018","-0.000266129827192013","0.149805314245951","0.119854644969233","0.0908871245088802","0.0825552820577388","0.0705646884576671","0.99472467487963","0.0157337223732457","0.00853937026848524","0.00685699104142095","0.00497446670695542","1.0109293338119","HW"
"0.3","0.4","-0.0333071822141806","0.0200175027491785","-0.00701740279326263","0.000401086203901599","0.09749143736828","0.122444087440337","0.0951767310529569","0.0814837137401549","0.0695649135901564","1.08803784855891","0.0160869303815964","0.00945025194010632","0.0066821999512455","0.00483459879574608","1.19214711389695","HW"
"0.3","0.45","-0.0317018499575223","0.0186490197693442","-0.0105848450033425","-0.00342834108167482","0.126161664102348","0.122717140234796","0.0954581732570678","0.0809639385653199","0.0742801915996714","1.18034902529498","0.0160494443016285","0.00945093651709219","0.00666064313240566","0.00552378283979211","1.40774736318237","HW"
"0.3","0.5","-0.0394544521059574","0.0191580932165368","-0.00517660538138476","-0.00219558683598607","0.118846187511433","0.127846434141318","0.102043360523139","0.0820129212100184","0.0747813668092148","1.28754380537911","0.0178850198029089","0.0107694671151219","0.00674619036942987","0.00559148117058684","1.67023569800536","HW"
